Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Final Price
Acer,Aspire,Intel Core i3,8,512,SSD,iGPU,14.0,334.24
Acer,Aspire,Intel Core i7,8,512,SSD,iGPU,15.6,590.88
Acer,Chromebook,Intel Celeron,8,128,eMMC,iGPU,14.0,449.0
Acer,Chromebook,Intel Celeron,8,128,eMMC,iGPU,15.6,399.0
Acer,ConceptD,Intel Core i7,16,512,SSD,RTX 3050,16.0,1899.0
Acer,Extensa,Intel Core i7,8,512,SSD,iGPU,15.6,423.58
Acer,Nitro,AMD Ryzen 7,16,512,SSD,GTX 1650,15.6,670.53
Acer,Nitro,Intel Core i5,8,256,SSD,GTX 1650,15.6,477.59
Acer,Nitro,Intel Core i7,16,512,SSD,GTX 1650,15.6,675.24
Acer,Nitro,Intel Core i5,16,512,SSD,RTX 3050,15.6,666.69
Acer,Nitro,Intel Core i7,16,512,SSD,RTX 3050,15.6,885.94
Acer,Nitro,Intel Core i7,16,512,SSD,RTX 3050,15.6,1199.0
Acer,Nitro,Intel Core i7,16,1000,SSD,RTX 3060,15.6,1599.0
Acer,Nitro,AMD Ryzen 7,16,1000,SSD,RTX 3070,17.3,1214.63
Acer,Nitro,Intel Core i7,16,1000,SSD,RTX 3060,17.3,966.04
Acer,Book,Intel Evo Core i5,8,512,SSD,iGPU,14.0,1499.0
Acer,Predator,Intel Core i7,16,1000,SSD,RTX 3060,15.6,914.64
Acer,Predator,Intel Core i7,16,1000,SSD,RTX 3060,15.6,1098.29
Acer,Predator,Intel Core i7,32,1000,SSD,RTX 3070,15.6,1344.69
Acer,Predator,Intel Core i7,32,1000,SSD,RTX 3060,16.0,1751.09
Apple,MacBook Air,Intel Core i3,8,256,SSD,iGPU,13.3,710.0
Apple,MacBook Air,Intel Core i3,8,256,SSD,iGPU,13.3,727.37
Apple,MacBook Air,Intel Core i3,8,256,SSD,iGPU,13.3,767.39
Apple,MacBook Air,Intel Core i5,8,128,SSD,iGPU,13.3,625.91
Apple,MacBook Air,Intel Core i5,8,256,SSD,iGPU,13.3,873.6
Apple,MacBook Air,Intel Core i5,8,128,SSD,iGPU,13.3,745.15
Apple,MacBook Air,Intel Core i5,8,128,SSD,iGPU,13.3,658.25
Apple,MacBook Air,Intel Core i5,8,256,SSD,iGPU,13.3,1098.08
Apple,MacBook Air,Intel Core i5,8,256,SSD,iGPU,13.3,755.0
Apple,MacBook Air,Intel Core i5,8,512,SSD,iGPU,13.3,1020.01
Apple,MacBook Air,Intel Core i5,4,256,SSD,iGPU,13.3,324.0
Apple,Macbook,Intel Core M3,8,256,SSD,iGPU,12.0,614.08
Apple,MacBook Pro,Apple M1 Pro,16,1000,SSD,iGPU,14.2,2500.01
Apple,MacBook Pro,Apple M1 Pro,16,1000,SSD,iGPU,16.2,2979.0
Apple,MacBook Pro,Apple M1 Pro,16,1000,SSD,iGPU,16.2,2950.0
Apple,MacBook Pro,Apple M1 Pro,16,512,SSD,iGPU,14.2,2500.01
Apple,MacBook Pro,Apple M1 Pro,32,1000,SSD,iGPU,14.2,2500.01
Apple,MacBook Pro,Apple M1,16,1000,SSD,iGPU,13.3,1999.0
Apple,MacBook Pro,Apple M1,8,256,SSD,iGPU,13.3,1029.76
Apple,MacBook Pro,Intel Core i5,8,128,SSD,iGPU,13.3,906.5
Apple,MacBook Pro,Intel Core i5,8,128,SSD,iGPU,13.3,906.5
Apple,MacBook Pro,Intel Core i5,8,256,SSD,iGPU,13.3,764.67
Apple,MacBook Pro,Intel Core i5,8,256,SSD,iGPU,13.3,926.65
Apple,MacBook Pro,Intel Core i5,8,256,SSD,iGPU,13.3,764.67
Apple,MacBook Pro,Intel Core i5,8,512,SSD,iGPU,13.3,804.46
Apple,MacBook Pro,Intel Core i5,8,512,SSD,iGPU,13.3,1027.5
Apple,MacBook Pro,Intel Core i5,16,1000,SSD,iGPU,13.3,1491.33
Apple,MacBook Pro,Intel Core i5,16,1000,SSD,iGPU,13.3,1491.33
Apple,MacBook Pro,Intel Core i5,16,512,SSD,iGPU,13.3,1299.75
Apple,MacBook Pro,Intel Core i5,8,256,SSD,iGPU,13.3,816.4
Apple,MacBook Pro,Intel Core i5,8,256,SSD,iGPU,13.3,1155.01
Apple,MacBook Pro,Intel Core i5,8,512,SSD,iGPU,13.3,1063.34
Apple,MacBook Pro,Intel Core i5,8,512,SSD,iGPU,13.3,1299.75
Apple,MacBook Pro,Intel Core i7,16,256,SSD,iGPU,15.4,1118.25
Apple,MacBook Pro,Intel Core i9,16,512,SSD,Radeon Pro RX 560X,15.4,1410.65
Apple,MacBook Pro,Intel Core i9,16,512,SSD,Radeon Pro RX 560X,15.4,1410.65
Apple,MacBook Pro,Intel Core i7,16,1000,SSD,iGPU,13.3,1632.5
Apple,MacBook Air,Apple M2,8,256,SSD,iGPU,13.6,1519.0
Apple,MacBook Pro,Intel Core i9,32,2000,SSD,Radeon Pro 5500M,16.0,2711.4
Asus,Chromebook,Intel Celeron,8,64,eMMC,iGPU,14.0,399.0
Asus,E510,Intel Celeron,4,128,eMMC,iGPU,15.6,299.0
Asus,ExpertBook,Intel Core i5,8,1000,SSD,iGPU,15.6,699.0
Asus,ExpertBook,AMD Ryzen 3,8,256,SSD,iGPU,15.6,469.0
Asus,F415,Intel Core i5,8,512,SSD,iGPU,14.0,403.23
Asus,F515,Intel Core i7,8,512,SSD,iGPU,15.6,699.0
Asus,P1411,Intel Core i5,8,256,SSD,iGPU,14.0,549.0
Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3080,13.4,2099.0
Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,1020.84
Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,1183.68
Asus,ROG,AMD Ryzen 9,16,1000,SSD,RTX 3060,15.6,1299.0
Asus,ROG,Intel Core i7,16,512,SSD,RTX 2070,15.6,1106.34
Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3080,15.6,2071.29
Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3070,17.3,1931.64
Asus,ROG,AMD Ryzen 7,16,1000,SSD,GTX 1650,14.0,771.79
Asus,ROG,AMD Ryzen 7,16,1000,SSD,GTX 1650,14.0,852.09
Asus,ROG,AMD Ryzen 9,16,1000,SSD,GTX 1660,14.0,1399.0
Asus,ROG,AMD Ryzen 9,32,1000,SSD,RX 6800S,14.0,2799.0
Asus,ROG,Intel Core i7,32,1000,SSD,RTX 2080,17.3,1792.89
Asus,ROG,Intel Core i9,32,3000,SSD,RTX 3080,17.3,3499.01
Asus,ROG,Intel Core i7,16,1000,SSD,GTX 1660,15.6,880.19
Asus,ROG,Intel Core i7,16,1000,SSD,RTX 2060,15.6,856.24
Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3070,15.6,1499.0
Asus,ROG,AMD Ryzen 7,32,1000,SSD,RTX 3070,15.6,1397.54
Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3070,17.3,1999.0
Asus,ROG,Intel Core i7,16,512,SSD,GTX 1650,15.6,815.44
Asus,ROG,Intel Core i7,32,1000,SSD,RTX 2070,17.3,1465.79
Asus,ROG,Intel Core i9,32,1000,SSD,RTX 2080,17.3,1770.24
Asus,ROG,AMD Ryzen 9,64,1000,SSD,RTX 3080,17.3,2871.29
Asus,ROG,Intel Core i7,32,1000,SSD,RTX 2080,17.3,1571.74
Asus,ROG,Intel Core i9,32,1000,SSD,RTX 2070,17.3,1861.34
Asus,ROG,AMD Ryzen 7,16,1000,SSD,GTX 1660,14.0,854.59
Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 2060,15.6,1091.09
Asus,ROG,Intel Core i7,16,512,SSD,RTX 2060,15.6,1067.29
Asus,ROG,Intel Core i7,16,1000,SSD,RTX 2070,15.6,1271.09
Asus,ROG,Intel Core i7,16,512,SSD,RTX 2070,17.3,1648.69
Asus,TUF,Intel Core i7,16,512,SSD,RTX 3060,15.6,942.84
Asus,TUF,Intel Core i7,16,1000,SSD,RTX 3060,15.6,830.39
Asus,TUF,AMD Ryzen 7,16,1000,SSD,RTX 2060,15.6,757.53
Asus,TUF,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,1175.14
Asus,TUF,AMD Ryzen 7,16,1000,SSD,RTX 3070,15.6,1999.0
Asus,TUF,AMD Ryzen 7,16,1000,SSD,RTX 3060,17.3,1270.23
Asus,TUF,Intel Core i7,16,1000,SSD,GTX 1650,15.6,652.19
Asus,TUF,Intel Core i7,16,512,SSD,GTX 1650,15.6,606.09
Asus,TUF,Intel Core i7,16,512,SSD,GTX 1650,15.6,794.74
Asus,TUF,AMD Ryzen 7,16,512,SSD,RTX 2060,15.6,766.09
Asus,TUF,AMD Ryzen 7,16,1000,SSD,RTX 2060,15.6,853.69
Asus,TUF,AMD Ryzen 7,16,1000,SSD,GTX 1650,15.6,647.39
Asus,TUF,AMD Ryzen 7,16,1000,SSD,GTX 1660,15.6,785.69
Asus,VivoBook,AMD Ryzen 7,8,512,SSD,iGPU,14.0,495.74
Asus,VivoBook,Intel Core i3,8,256,SSD,iGPU,15.6,363.83
Asus,VivoBook,Intel Core i7,12,512,SSD,iGPU,15.6,799.0
Asus,VivoBook,Intel Core i5,8,512,SSD,iGPU,15.6,549.99
Asus,VivoBook,Intel Core i5,8,512,SSD,iGPU,15.6,699.0
Asus,VivoBook,Intel Core i7,16,512,SSD,iGPU,14.0,799.0
Asus,VivoBook,Intel Core i7,16,512,SSD,iGPU,15.6,799.0
Asus,VivoBook,Intel Core i5,8,512,SSD,iGPU,14.0,699.0
Asus,VivoBook,Intel Core i7,16,512,SSD,iGPU,14.0,999.0
Asus,ZenBook,Intel Core i7,16,512,SSD,iGPU,14.0,849.0
Asus,ZenBook,Intel Evo Core i7,16,512,SSD,iGPU,13.3,1099.99
Asus,ZenBook,AMD Ryzen 7,16,512,SSD,iGPU,14.0,799.0
Asus,ZenBook,AMD Ryzen 5,8,512,SSD,iGPU,14.0,571.54
Asus,ZenBook,Intel Core i7,16,512,SSD,iGPU,14.0,950.0
Asus,ZenBook,Intel Core i7,16,512,SSD,iGPU,14.0,849.0
Dell,Latitude,Intel Core i5,8,256,SSD,iGPU,14.0,579.2
Dell,Latitude,Intel Core i5,8,256,SSD,iGPU,14.0,489.0
Dell,Latitude,Intel Core i5,8,256,SSD,iGPU,14.0,499.0
Dell,Latitude,Intel Core i5,8,240,SSD,iGPU,14.0,499.0
Dell,Latitude,Intel Core i5,8,128,SSD,iGPU,15.6,489.0
Dell,Latitude,Intel Core i5,16,256,SSD,iGPU,14.0,529.0
Dell,Latitude,Intel Core i5,8,256,SSD,iGPU,14.0,519.01
Dell,Vostro,AMD Ryzen 5,8,256,SSD,iGPU,15.6,617.54
Dell,Vostro,Intel Core i5,8,256,SSD,iGPU,13.3,420.74
Dell,Vostro,Intel Core i5,8,512,SSD,iGPU,13.3,511.59
Dell,Vostro,Intel Core i5,8,512,SSD,iGPU,15.6,549.93
Dell,XPS,Intel Core i5,8,512,SSD,iGPU,13.4,699.0
Dell,XPS,Intel Core i7,16,512,SSD,iGPU,13.3,1086.88
Dynabook Toshiba,Satellite Pro,Intel Core i7,8,256,SSD,iGPU,15.6,427.59
Dynabook Toshiba,Satellite Pro,Intel Core i7,8,512,SSD,iGPU,15.6,407.49
Dynabook Toshiba,Tecra,Intel Core i5,8,256,SSD,iGPU,14.0,889.0
Gigabyte,A7,AMD Ryzen 9,16,512,SSD,RTX 3070,17.3,1295.89
Gigabyte,Aero,Intel Core i7,16,512,SSD,RTX 3060,15.6,1333.69
Gigabyte,Aero,Intel Core i7,16,1000,SSD,RTX 3060,15.6,1183.28
Gigabyte,Aero,Intel Core i7,16,512,SSD,RTX 2070,15.6,1128.54
Gigabyte,Aero,Intel Core i9,16,1000,SSD,RTX 2070,15.6,1313.64
Gigabyte,Aero,Intel Core i7,16,512,SSD,RTX 2070,15.6,1110.94
Gigabyte,Aero,Intel Core i7,16,1000,SSD,RTX 3070,15.6,1899.0
Gigabyte,Aero,Intel Core i7,32,1000,SSD,RTX 3070,15.6,1557.69
Gigabyte,Aero,Intel Core i7,16,512,SSD,RTX 2070,15.6,1605.19
Gigabyte,Aero,Intel Core i7,16,512,SSD,RTX 2070,15.6,1263.99
Gigabyte,Aero,Intel Core i9,32,2000,SSD,RTX 3080,16.0,3799.0
Gigabyte,Aero,Intel Core i7,16,512,SSD,RTX 2070,17.3,2257.84
Gigabyte,Aorus,Intel Core i7,16,512,SSD,RTX 2060,15.6,808.49
Gigabyte,Aorus,Intel Core i7,16,512,SSD,RTX 2070,15.6,966.14
Gigabyte,Aorus,Intel Core i7,16,512,SSD,RTX 2070,15.6,1045.94
Gigabyte,Aorus,Intel Core i7,16,512,SSD,RTX 2060,15.6,935.69
Gigabyte,Aorus,Intel Core i7,16,512,SSD,RTX 3060,15.6,1043.24
Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 3060,15.6,1599.0
Gigabyte,Aorus,Intel Core i7,32,512,SSD,RTX 3070,15.6,1300.94
Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 3070,15.6,1699.0
Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 3070,15.6,1304.79
Gigabyte,Aorus,Intel Core i7,32,1000,SSD,RTX 3080,17.3,3099.0
Gigabyte,Aorus,Intel Core i7,32,512,SSD,RTX 3070,17.3,1478.39
Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 3060,15.6,1699.0
Gigabyte,Aorus,Intel Core i7,16,512,SSD,GTX 1660,15.6,835.24
HP,15S,AMD Ryzen 3,8,256,SSD,iGPU,15.6,449.0
HP,15S,Intel Core i5,8,512,SSD,iGPU,15.6,407.69
HP,15S,Intel Core i5,8,512,SSD,iGPU,15.6,555.49
HP,15S,Intel Core i5,8,512,SSD,iGPU,15.6,421.27
HP,15S,Intel Core i3,8,256,SSD,iGPU,15.6,334.54
HP,15S,Intel Core i3,8,256,SSD,iGPU,15.6,608.94
HP,15S,Intel Core i5,8,512,SSD,iGPU,15.6,475.99
HP,250,Intel Core i3,8,512,SSD,iGPU,15.6,392.69
HP,255,AMD Ryzen 5,8,256,SSD,iGPU,15.6,410.69
HP,EliteBook,Intel Core i7,8,512,SSD,iGPU,15.6,1654.05
HP,EliteBook,Intel Core i5,8,256,SSD,iGPU,13.3,725.89
HP,EliteBook,Intel Core i5,8,256,SSD,iGPU,13.3,1678.02
HP,EliteBook,Intel Core i7,16,512,SSD,iGPU,13.3,1943.51
HP,EliteBook,Intel Core i7,8,256,SSD,iGPU,14.0,538.0
HP,EliteBook,Intel Core i7,16,512,SSD,iGPU,14.0,1689.06
HP,EliteBook,Intel Core i5,8,256,SSD,iGPU,15.6,520.0
HP,EliteBook,Intel Core i5,8,256,SSD,iGPU,15.6,1074.06
HP,EliteBook,Intel Core i7,16,512,SSD,iGPU,15.6,1889.25
HP,EliteBook,Intel Core i5,8,256,SSD,iGPU,13.3,866.0
HP,255,AMD Ryzen 5,8,512,SSD,iGPU,15.6,599.0
HP,Omen,Intel Core i7,8,1000,SSD,GTX 1050,15.6,784.69
HP,Omen,AMD Ryzen 7,16,1000,SSD,RTX 2060,15.6,863.44
HP,Omen,AMD Ryzen 9,16,1000,SSD,RTX 3070,16.1,1242.39
HP,Omen,Intel Core i7,16,1000,SSD,RTX 3060,16.1,1499.0
HP,Omen,Intel Core i7,32,1000,SSD,RTX 3060,16.1,1198.64
HP,Omen,AMD Ryzen 7,16,512,SSD,RTX 3050,16.1,829.33
HP,Omen,Intel Core i7,32,1000,SSD,RTX 2080,17.3,1297.04
HP,Omen,Intel Core i7,32,1000,SSD,RTX 3070,17.3,1606.44
HP,Omen,Intel Core i7,16,1000,SSD,RTX 2070,15.6,911.84
HP,Omen,AMD Ryzen 7,16,1000,SSD,GTX 1650,15.6,676.84
HP,Omen,AMD Ryzen 7,16,1000,SSD,RTX 3070,15.6,1199.99
HP,Omen,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,912.44
HP,Pavilion,AMD Ryzen 7,16,512,SSD,GTX 1650,15.6,621.54
HP,Pavilion,Intel Core i5,8,512,SSD,GTX 1050,16.1,545.38
HP,Pavilion,Intel Core i7,16,512,SSD,GTX 1650,16.1,641.14
HP,Pavilion,Intel Core i7,16,512,SSD,RTX 2060,16.1,711.94
HP,Pavilion,Intel Core i7,8,512,SSD,GTX 1650,17.3,663.38
HP,Pavilion,Intel Core i5,8,512,SSD,MX 130,14.0,565.54
HP,ProBook,Intel Core i5,8,256,SSD,iGPU,13.3,749.99
HP,ProBook,Intel Core i5,8,256,SSD,iGPU,14.0,1335.2
HP,ProBook,Intel Core i5,8,256,SSD,iGPU,15.6,569.99
HP,ProBook,Intel Core i5,8,256,SSD,iGPU,15.6,1031.89
HP,ProBook,Intel Core i5,16,512,SSD,iGPU,15.6,1298.15
HP,ProBook,Intel Core i7,16,512,SSD,iGPU,15.6,1603.1
HP,Victus,Intel Core i5,16,512,SSD,GTX 1650,16.1,624.78
HP,Victus,AMD Ryzen 5,16,512,SSD,RTX 3050,16.1,735.84
HP,Zbook,Intel Core i7,16,512,SSD,iGPU,14.0,1619.46
HP,Zbook,Intel Core i7,16,512,SSD,T 500,15.6,2677.83
HP,Zbook,Intel Core i7,16,512,SSD,RTX A3000,15.6,3848.01
HP,Zbook,Intel Core i9,32,1000,SSD,iGPU,15.6,4805.65
LG,15U70N,Intel Core i7,16,512,SSD,GTX 1050,15.6,704.24
LG,Gram,Intel Core i5,8,256,SSD,iGPU,13.3,609.04
LG,Gram,Intel Evo Core i5,8,512,SSD,iGPU,14.0,701.28
LG,Gram,Intel Core i7,32,1000,SSD,iGPU,17.0,1424.19
Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,iGPU,15.6,569.04
Lenovo,IdeaPad,Intel Core i5,8,512,SSD,iGPU,14.0,699.0
Lenovo,IdeaPad,Intel Core i5,8,512,SSD,iGPU,14.0,649.0
Lenovo,IdeaPad,AMD 3020e,8,256,SSD,iGPU,15.6,299.0
Lenovo,IdeaPad,AMD Ryzen 5,16,512,SSD,iGPU,15.6,1010.27
Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,iGPU,15.6,713.83
Lenovo,IdeaPad,Intel Core i5,16,512,SSD,iGPU,15.6,860.99
Lenovo,IdeaPad,Intel Celeron,8,256,SSD,iGPU,15.6,480.95
Lenovo,IdeaPad,Intel Core i3,8,256,SSD,iGPU,15.6,307.09
Lenovo,IdeaPad,Intel Core i3,8,512,SSD,iGPU,15.6,719.79
Lenovo,IdeaPad,Intel Core i7,16,512,SSD,iGPU,15.6,866.86
Lenovo,IdeaPad,Intel Core i7,8,512,SSD,iGPU,15.6,934.24
Lenovo,IdeaPad,Intel Core i5,16,512,SSD,iGPU,14.0,999.0
Lenovo,IdeaPad,Intel Core i7,8,512,SSD,iGPU,14.0,899.0
Lenovo,IdeaPad,Intel Core i3,8,256,SSD,iGPU,14.0,537.19
Lenovo,IdeaPad,AMD Ryzen 7,8,512,SSD,iGPU,14.0,799.0
Lenovo,IdeaPad,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,1249.0
Lenovo,IdeaPad,Intel Core i7,16,512,SSD,GTX 1650,15.6,899.0
Lenovo,IdeaPad,Intel Core i5,8,512,SSD,iGPU,15.6,802.61
Lenovo,IdeaPad,Intel Core i7,8,256,SSD,iGPU,15.6,501.99
Lenovo,Legion,AMD Ryzen 7,16,512,SSD,RTX 3060,15.6,1150.04
Lenovo,Legion,AMD Ryzen 7,16,512,SSD,RTX 3060,15.6,1299.0
Lenovo,Legion,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,996.04
Lenovo,Legion,Intel Core i7,16,512,SSD,RTX 2060,15.6,1475.51
Lenovo,Legion,Intel Core i7,32,1000,SSD,RTX 3070,15.6,1799.0
Lenovo,Legion,Intel Core i7,16,1000,SSD,RTX 3060,16.0,2326.78
Lenovo,Legion,Intel Core i9,32,1000,SSD,RTX 3080,16.0,3337.69
Lenovo,Legion,Intel Core i7,16,256,SSD,GTX 1660,15.6,875.54
Lenovo,Legion,Intel Core i7,16,512,SSD,GTX 1650,15.6,860.79
Lenovo,ThinkBook,Intel Core i3,8,256,SSD,iGPU,14.0,719.79
Lenovo,ThinkBook,Intel Core i5,16,512,SSD,iGPU,14.0,1049.0
Lenovo,ThinkBook,Intel Core i3,8,256,SSD,iGPU,14.0,585.29
Lenovo,ThinkBook,Intel Core i5,16,512,SSD,iGPU,14.0,976.18
Lenovo,ThinkBook,AMD Ryzen 3,8,256,SSD,iGPU,15.6,418.79
Lenovo,ThinkBook,Intel Core i5,8,256,SSD,iGPU,15.6,970.48
Lenovo,ThinkBook,Intel Core i3,8,256,SSD,iGPU,15.6,426.39
Lenovo,ThinkPad,Intel Core i5,8,512,SSD,iGPU,14.0,882.56
Lenovo,ThinkPad,Intel Core i7,8,256,SSD,iGPU,15.6,735.92
Lenovo,ThinkPad,Intel Core i5,16,512,SSD,iGPU,13.3,1151.84
Lenovo,ThinkPad,Intel Core i5,16,512,SSD,iGPU,14.0,1074.06
Lenovo,ThinkPad,Intel Core i5,8,256,SSD,iGPU,13.3,1031.46
Lenovo,ThinkPad,Intel Core i7,8,256,SSD,iGPU,14.0,1199.0
Lenovo,ThinkPad,Intel Core i5,8,256,SSD,iGPU,15.6,846.56
Lenovo,ThinkPad,Intel Core i5,8,512,SSD,iGPU,15.6,651.6
Lenovo,ThinkPad,Intel Core i7,8,256,SSD,P 500,15.6,877.63
Lenovo,ThinkPad,AMD Ryzen 7,16,512,SSD,iGPU,14.0,1439.26
Lenovo,ThinkPad,Intel Core i5,16,512,SSD,iGPU,14.0,738.0
Lenovo,ThinkPad,Intel Core i5,8,256,SSD,iGPU,14.0,1251.91
Lenovo,ThinkPad,Intel Evo Core i7,16,512,SSD,iGPU,14.0,2204.98
Lenovo,ThinkPad,Intel Core i5,8,256,SSD,iGPU,14.0,475.0
Lenovo,ThinkPad,Intel Core i7,8,256,SSD,iGPU,14.0,767.75
Lenovo,ThinkPad,Intel Core i7,8,256,SSD,iGPU,14.0,847.12
Lenovo,ThinkPad,Intel Core i7,16,512,SSD,iGPU,14.0,898.84
Lenovo,ThinkPad,Intel Core i5,8,256,SSD,iGPU,15.6,802.0
Lenovo,ThinkPad,Intel Core i7,8,512,SSD,iGPU,14.0,587.32
Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX 3050,16.0,2228.08
Lenovo,ThinkPad,Intel Core i7,16,512,SSD,iGPU,14.0,999.0
Lenovo,ThinkPad,Intel Core i5,16,512,SSD,iGPU,13.3,1779.0
Lenovo,V14,AMD Ryzen 5,8,256,SSD,iGPU,14.0,739.61
Lenovo,V14,Intel Core i5,8,256,SSD,iGPU,14.0,675.95
Lenovo,V15,AMD 3020e,8,256,SSD,iGPU,15.6,445.79
Lenovo,V15,Intel Core i5,16,512,SSD,iGPU,15.6,915.07
Lenovo,V15,Intel Core i7,16,512,SSD,iGPU,15.6,786.14
Lenovo,V15,Intel Core i3,8,256,SSD,iGPU,15.6,563.92
Lenovo,V330,Intel Core i3,4,128,SSD,iGPU,15.6,499.49
Lenovo,Yoga,Intel Evo Core i7,16,1000,SSD,iGPU,14.0,1999.0
Lenovo,Yoga,Intel Core i5,8,512,SSD,iGPU,13.9,989.47
Lenovo,Yoga,Intel Core i7,16,512,SSD,GTX 1650,15.6,786.84
Lenovo,Yoga,Intel Core i7,16,1000,SSD,iGPU,14.0,1999.0
MSI,Alpha,AMD Ryzen 7,16,512,SSD,Radeon Pro 5500M,15.6,721.14
MSI,Alpha,AMD Ryzen 7,16,512,SSD,iGPU,15.6,711.94
MSI,Bravo,AMD Ryzen 7,16,1000,SSD,RX 6500M,15.6,1149.0
MSI,Creator,Intel Core i7,32,1000,SSD,RTX 2060,15.6,1414.04
MSI,Creator,Intel Core i7,32,1000,SSD,RTX 2070,15.6,1592.89
MSI,Creator,Intel Core i7,32,1000,SSD,RTX 2070,17.3,2059.49
MSI,Creator,Intel Core i7,16,512,SSD,RTX A1000,15.6,1399.0
MSI,Creator,Intel Core i7,32,1000,SSD,RTX A3000,17.0,3449.0
MSI,Creator,Intel Core i7,32,1000,SSD,RTX 3060,16.0,2149.0
MSI,Creator,Intel Core i7,16,1000,SSD,RTX 3060,16.0,1999.0
MSI,Creator,Intel Core i7,32,1000,SSD,RTX 3060,16.0,2699.0
MSI,Creator,Intel Core i9,64,2000,SSD,RTX 3070,16.0,3699.0
MSI,Creator,Intel Core i9,64,2000,SSD,RTX 3080,17.0,4599.0
MSI,Creator,Intel Core i9,32,2000,SSD,RTX 3080,17.0,3899.0
MSI,Crosshair,Intel Core i7,32,1000,SSD,RTX 3070,15.6,2299.0
MSI,Delta,AMD Ryzen 9,16,1000,SSD,RX 6700M,15.6,1699.0
MSI,Raider,Intel Core i7,32,1000,SSD,RTX 2070,15.6,1746.33
MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3060,15.6,1283.43
MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,15.6,1366.34
MSI,Raider,Intel Core i9,32,1000,SSD,RTX 3070,15.6,1820.65
MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,15.6,1960.24
MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,15.6,2115.19
MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,15.6,1889.29
MSI,Raider,Intel Core i7,32,1000,SSD,RTX 2080,17.3,1717.18
MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,17.3,2429.64
MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,17.3,2243.18
MSI,Thin,Intel Core i7,16,512,SSD,GTX 1650,15.6,736.49
MSI,Thin,Intel Core i7,16,512,SSD,GTX 1650,15.6,646.73
MSI,Thin,Intel Core i7,16,512,SSD,RTX 2060,15.6,739.38
MSI,Thin,Intel Core i5,16,512,SSD,RTX 3060,15.6,806.49
MSI,Thin,Intel Core i7,16,512,SSD,GTX 1660,15.6,806.28
MSI,Thin,Intel Core i7,16,512,SSD,RTX 2060,17.3,998.69
MSI,Thin,Intel Core i7,16,512,SSD,RTX 3060,17.3,877.09
MSI,GL65,Intel Core i7,16,512,SSD,RTX 2060,15.6,885.84
MSI,Leopard,Intel Core i7,16,1000,SSD,GTX 1660,15.6,1043.94
MSI,Leopard,Intel Core i7,16,512,SSD,RTX 2070,15.6,861.99
MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2070,15.6,901.09
MSI,GL75,Intel Core i7,16,1000,SSD,RTX 2060,17.3,937.48
MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2060,17.3,1073.34
MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2060,17.3,1007.59
MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2070,17.3,958.04
MSI,Leopard,Intel Core i7,16,512,SSD,GTX 1660,15.6,1182.53
MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3060,15.6,1086.64
MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3060,15.6,1022.79
MSI,Leopard,Intel Core i7,32,1000,SSD,RTX 3070,15.6,1949.0
MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2070,17.3,1092.48
MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3070,17.3,1283.54
MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3070,17.3,1979.0
MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3070,17.3,1999.0
MSI,Stealth,Intel Core i7,16,512,SSD,RTX 2070,15.6,1430.18
MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3060,15.6,1659.24
